32,0
37,0
5,0
20,0
14,0
45,0
11,0
35,0
18,0
37,0
11,0
18,0
12,0
43,0
17,0
39,0
36,0
15,0
39,0
40,0
22,0
24,0
63,0
47,0
48,0
29,0
37,0
58,0
26,0
49,0
32,0
26,0
50,0
24,0
47,0
19,0
25,0
45,0
75,0
21,0
42,0
45,0
29,0
30,0
62,0
24,0
41,0
40,0
45,0
39,0
51,0
36,0
32,0
25,0
49,0
143,0
65,0
44,0
39,0
32,0
45,0
15,0
12,0
30,0
44,0
18,0
21,0
2554,1
38,0
14,0
12,0
25,0
23,0
42,0
33,0
19,0
11,0
25,0
23,0
20,0
27,0
10,0
21,0
11,0
27,0
25,0
52,0
14,0
11,0
26,0
23,0
17,0
19,0
9,0
26,0
23,0
37,0
18,0
8,0
24,0
22,0
15,0
19,0
9,0
30,0
23,0
16,0
130,0
72,0
40,0
104,0
66,0
36,0
31,0
165,0
64,0
27,0
35,0
47,0
36,0
29,0
28,0
83,0
28,0
42,0
54,0
43,0
29,0
37,0
46,0
54,0
20,0
32,0
60,0
6,0
20,0
27,0
82,0
30,0
45,0
65,0
83,0
32,0
35,0
79,0
26,0
45,0
46,0
47,0
134,0
39,0
62,0
24,0
37,0
42,0
37,0
29,0
34,0
125,0
27,0
44,0
80,0
53,0
34,0
37,0
52,0
47,0
30,0
38,0
56,0
31,0
49,0
48,0
31,0
64,0
65,0
76,0
28,0
19,0
25,0
52,0
90,0
64,0
43,0
23,0
40,0
49,0
30,0
27,0
46,0
46,0
43,0
28,0
38,0
45,0
49,0
55,0
23,0
28,0
55,0
54,0
35,0
21,0
32,0
40,0
67,0
45,0
49,0
32,0
26,0
45,0
50,0
25,0
2596,1
12,0
18,0
23,0
51,0
42,0
14,0
24,0
40,0
19,0
34,0
50,0
38,0
17,0
38,0
1578,4
40,0
18,0
39,0
29,0
49,0
24,0
20,0
31,0
38,0
14,0
36,0
30,0
49,0
25,0
22,0
31,0
41,0
18,0
37,0
30,0
49,0
25,0
22,0
31,0
52,0
18,0
40,0
34,0
50,0
22,0
19,0
30,0
50,0
18,0
42,0
32,0
53,0
25,0
17,0
34,0
16,0
43,0
48,0
23,0
29,0
47,0
17,0
28,0
49,0
24,0
29,0
55,0
17,0
27,0
16,0
22,0
5,0
7,0
51,0
10,0
20,0
35,0
16,0
21,0
36,0
87,0
30,0
11,0
17,0
49,0
55,0
35,0
65,0
40,0
32,0
45,0
19,0
34,0
43,0
36,0
14,0
46,0
23,0
30,0
49,0
35,0
14,0
39,0
22,0
31,0
16,0
41,0
46,0
31,0
28,0
49,0
47,0
53,0
34,0
30,0
51,0
57,0
51,0
36,0
44,0
34,0
31,0
9,0
26,0
46,0
22,0
28,0
49,0
65,0
18,0
28,0
16,0
104,0
43,0
16,0
20,0
26,0
42,0
21,0
28,0
15,0
29,0
23,0
17,0
21,0
26,0
36,0
19,0
21,0
13,0
25,0
39,0
15,0
66,0
24,0
30,0
18,0
24,0
15,0
24,0
40,0
15,0
57,0
13,0
51,0
48,0
32,0
46,0
53,0
35,0
360,2
781,3
52,0
51,0
33,0
41,0
71,0
19,0
27,0
49,0
20,0
30,0
54,0
1094,3
50,0
93,0
31,0
63,0
2,0
178,0
997,3
55,0
129,0
807,3
135,0
187,0
23,0
18,0
141,0
103,0
193,0
47,0
26,0
158,0
90,0
478,2
850,3
124,0
22,0
17,0
53,0
71,0
35,0
27,0
134,0
21,0
19,0
58,0
79,0
35,0
28,0
155,0
7,0
38,0
20,0
93,0
69,0
43,0
32,0
57,0
54,0
34,0
48,0
53,0
35,0
57,0
66,0
40,0
51,0
52,0
7,0
18,0
48,0
50,0
23,0
27,0
50,0
124,0
1167,3
454,2
129,0
25,0
184,0
4,0
23,0
43,0
21,0
23,0
41,0
98,0
101,0
1645,4
106,0
30,0
54,0
39,0
41,0
66,0
28,0
68,0
20,0
45,0
34,0
37,0
48,0
32,0
54,0
22,0
43,0
30,0
48,0
35,0
21,0
60,0
34,0
31,0
45,0
35,0
24,0
72,0
49,0
48,0
46,0
29,0
51,0
47,0
34,0
44,0
47,0
32,0
26,0
47,0
1013,3
125,0
42,0
29,0
1768,4
22,0
55,0
31,0
24,0
73,0
803,3
1563,4
517,2
52,0
52,0
33,0
43,0
53,0
1534,4
421,2
378,2
123,0
96,0
127,0
97,0
22,0
56,0
333,2
185,0
97,0
42,0
67,0
68,0
26,0
1727,4
3721,1
47,0
102,0
53,0
151,0
75,0
59,0
135,0
38,0
119,0
82,0
134,0
101,0
3,0
54,0
9,0
20,0
48,0
33,0
12,0
74,0
77,0
3,0
11,0
12,0
32,0
36,0
32,0
47,0
59,0
5,0
18,0
15,0
32,0
59,0
24,0
35,0
76,0
4,0
27,0
21,0
49,0
41,0
17,0
10,0
44,0
42,0
8,0
19,0
13,0
29,0
40,0
17,0
25,0
36,0
3,0
22,0
10,0
20,0
36,0
18,0
35,0
62,0
4,0
11,0
10,0
25,0
35,0
18,0
43,0
41,0
3,0
11,0
10,0
21,0
12,0
14,0
20,0
68,0
3,0
26,0
11,0
62,0
14,0
34,0
5,0
11,0
39,0
3,0
9,0
9,0
20,0
10,0
38,0
15,0
39,0
4,0
12,0
13,0
22,0
34,0
17,0
22,0
53,0
3,0
11,0
10,0
21,0
38,0
19,0
12,0
22,0
373,2
4,0
14,0
11,0
31,0
37,0
23,0
142,0
58,0
3,0
10,0
8,0
17,0
31,0
15,0
23,0
32,0
5,0
10,0
9,0
15,0
31,0
16,0
23,0
41,0
3,0
12,0
9,0
21,0
33,0
16,0
32,0
17,0
37,0
45,0
29,0
27,0
46,0
98,0
52,0
67,0
31,0
87,0
363,2
86,0
52,0
56,0
43,0
16,0
34,0
27,0
7,0
2684,1
147,0
46,0
34,0
58,0
58,0
45,0
58,0
27,0
47,0
1273,3
40,0
41,0
29,0
34,0
347,2
12,0
36,0
33,0
30,0
32,0
17,0
35,0
17,0
28,0
24,0
30,0
34,0
19,0
29,0
25,0
31,0
37,0
17,0
32,0
27,0
31,0
49,0
23,0
31,0
54,0
65,0
25,0
322,2
415,2
736,3
24,0
559,2
54,0
47,0
56,0
31,0
37,0
141,0
420,2
347,2
33,0
46,0
19,0
27,0
45,0
45,0
56,0
24,0
46,0
246,2
623,2
23,0
33,0
42,0
101,0
47,0
43,0
23,0
53,0
41,0
20,0
48,0
73,0
90,0
41,0
22,0
57,0
30,0
61,0
22,0
71,0
59,0
55,0
21,0
43,0
95,0
52,0
26,0
59,0
33,0
8,0
33,0
17,0
34,0
45,0
54,0
31,0
271,2
83,0
23,0
108,0
115,0
30,0
43,0
51,0
26,0
46,0
16,0
46,0
48,0
29,0
26,0
48,0
594,2
292,2
23,0
726,3
65,0
42,0
34,0
53,0
23,0
44,0
165,0
87,0
38,0
658,2
656,2
29,0
25,0
29,0
47,0
38,0
40,0
28,0
29,0
27,0
40,0
11,0
15,0
27,0
24,0
20,0
11,0
32,0
28,0
27,0
44,0
17,0
9,0
64,0
29,0
25,0
49,0
61,0
205,0
99,0
130,0
539,2
116,0
162,0
215,0
4,0
9,0
2,0
33,0
46,0
23,0
25,0
55,0
51,0
37,0
41,0
58,0
18,0
22,0
15,0
5,0
12,0
26,0
52,0
33,0
44,0
963,3
22,0
89,0
21,0
47,0
63,0
115,0
1521,4
47,0
12,0
16,0
13,0
41,0
49,0
7,0
30,0
751,3
53,0
35,0
7,0
18,0
13,0
35,0
35,0
21,0
45,0
18,0
14,0
55,0
50,0
23,0
17,0
39,0
45,0
27,0
24,0
43,0
182,0
231,0
160,0
45,0
43,0
30,0
37,0
45,0
29,0
522,2
481,2
44,0
43,0
27,0
14,0
8,0
32,0
63,0
378,2
28,0
49,0
20,0
26,0
48,0
818,3
374,2
10,0
58,0
404,2
182,0
103,0
6,0
198,0
17,0
412,2
450,2
32,0
49,0
16,0
26,0
4,0
29,0
26,0
66,0
39,0
2077,4
9,0
17,0
46,0
30,0
26,0
260,2
100,0
19,0
43,0
33,0
34,0
45,0
88,0
50,0
37,0
29,0
41,0
52,0
31,0
11,0
36,0
61,0
57,0
25,0
40,0
14,0
28,0
47,0
43,0
34,0
24,0
56,0
16,0
23,0
31,0
18,0
177,0
23,0
59,0
50,0
26,0
55,0
43,0
43,0
26,0
51,0
29,0
36,0
54,0
41,0
48,0
1567,4
16,0
20,0
75,0
415,2
30,0
58,0
29,0
155,0
36,0
20,0
44,0
56,0
30,0
29,0
120,0
25,0
39,0
86,0
59,0
66,0
43,0
44,0
74,0
24,0
36,0
64,0
42,0
26,0
31,0
79,0
22,0
35,0
82,0
49,0
27,0
32,0
78,0
24,0
37,0
46,0
43,0
35,0
34,0
108,0
26,0
43,0
58,0
59,0
38,0
38,0
148,0
27,0
41,0
39,0
55,0
30,0
40,0
15,0
83,0
43,0
28,0
24,0
44,0
42,0
52,0
32,0
26,0
54,0
17,0
41,0
46,0
30,0
24,0
46,0
45,0
45,0
31,0
25,0
44,0
45,0
50,0
33,0
26,0
49,0
25,0
49,0
27,0
52,0
33,0
24,0
45,0
35,0
28,0
46,0
92,0
26,0
70,0
104,0
46,0
33,0
26,0
106,0
22,0
72,0
169,0
45,0
95,0
25,0
79,0
105,0
62,0
34,0
78,0
21,0
55,0
71,0
51,0
77,0
22,0
48,0
64,0
54,0
86,0
24,0
57,0
85,0
91,0
105,0
24,0
30,0
47,0
77,0
55,0
78,0
22,0
50,0
64,0
47,0
220,0
30,0
18,0
49,0
92,0
114,0
26,0
29,0
155,0
180,0
27,0
17,0
71,0
118,0
65,0
32,0
141,0
27,0
17,0
55,0
83,0
26,0
64,0
32,0
127,0
23,0
17,0
45,0
51,0
44,0
31,0
131,0
31,0
19,0
59,0
67,0
39,0
29,0
121,0
34,0
18,0
48,0
62,0
37,0
30,0
103,0
31,0
20,0
47,0
61,0
41,0
37,0
102,0
31,0
44,0
49,0
56,0
35,0
31,0
44,0
42,0
22,0
36,0
33,0
32,0
17,0
17,0
687,2
21,0
20,0
17,0
3,0
40,0
25,0
48,0
35,0
20,0
41,0
228,0
44,0
1888,4
1473,4
31,0
2593,1
42,0
26,0
10,0
14,0
10,0
23,0
103,0
1136,3
3242,1
70,0
76,0
34,0
77,0
2456,1
69,0
56,0
54,0
34,0
50,0
85,0
38,0
39,0
54,0
19,0
17,0
35,0
174,0
40,0
30,0
13,0
35,0
16,0
29,0
40,0
30,0
12,0
38,0
15,0
29,0
9,0
42,0
33,0
13,0
28,0
15,0
29,0
51,0
30,0
13,0
28,0
14,0
30,0
46,0
28,0
13,0
32,0
16,0
32,0
48,0
28,0
13,0
32,0
15,0
36,0
48,0
28,0
14,0
33,0
16,0
30,0
15,0
39,0
47,0
28,0
24,0
43,0
526,2
14,0
26,0
39,0
2,0
24,0
41,0
26,0
16,0
28,0
49,0
28,0
26,0
45,0
741,3
651,2
549,2
17,0
42,0
28,0
22,0
7,0
10,0
616,2
38,0
12,0
111,0
105,0
35,0
743,3
43,0
155,0
22,0
42,0
36,0
21,0
28,0
6,0
8,0
19,0
35,0
152,0
26,0
438,2
28,0
51,0
39,0
18,0
37,0
43,0
50,0
24,0
17,0
36,0
51,0
21,0
43,0
35,0
53,0
27,0
24,0
43,0
53,0
22,0
44,0
40,0
52,0
28,0
24,0
35,0
16,0
38,0
46,0
19,0
26,0
42,0
45,0
50,0
19,0
27,0
49,0
3614,1
113,0
365,2
65,0
18,0
504,2
16,0
29,0
50,0
30,0
37,0
8,0
34,0
16,0
11,0
642,2
47,0
34,0
26,0
47,0
2596,1
41,0
111,0
5,0
629,2
372,2
96,0
18,0
29,0
604,2
51,0
1474,4
39,0
54,0
43,0
182,0
50,0
91,0
91,0
462,2
220,0
30,0
93,0
4,0
77,0
121,0
42,0
34,0
36,0
113,0
46,0
4,0
75,0
64,0
39,0
29,0
22,0
96,0
16,0
40,0
40,0
32,0
27,0
45,0
35,0
47,0
47,0
30,0
39,0
29,0
270,2
125,0
19,0
47,0
34,0
23,0
44,0
61,0
10,0
46,0
31,0
24,0
44,0
250,2
231,0
717,3
259,2
24,0
7,0
3416,1
881,3
16,0
26,0
36,0
93,0
35,0
25,0
19,0
45,0
108,0
24,0
54,0
40,0
144,0
54,0
23,0
24,0
57,0
20,0
44,0
56,0
54,0
29,0
63,0
22,0
43,0
50,0
46,0
23,0
24,0
55,0
926,3
786,3
17,0
43,0
48,0
4,0
79,0
23,0
45,0
1192,3
410,2
234,0
840,3
50,0
66,0
15,0
33,0
4,0
49,0
440,2
364,2
17,0
25,0
45,0
17,0
16,0
17,0
14,0
16,0
9,0
38,0
22,0
44,0
20,0
23,0
42,0
294,2
210,0
23,0
159,0
58,0
18,0
25,0
8,0
37,0
42,0
56,0
45,0
26,0
692,3
231,0
130,0
35,0
482,2
52,0
18,0
29,0
16,0
47,0
52,0
18,0
30,0
34,0
1011,3
45,0
20,0
28,0
15,0
40,0
25,0
49,0
18,0
40,0
56,0
20,0
29,0
15,0
42,0
98,0
17,0
32,0
30,0
39,0
63,0
31,0
25,0
47,0
85,0
103,0
389,2
20,0
51,0
35,0
27,0
9,0
27,0
139,0
29,0
34,0
67,0
55,0
36,0
1070,3
32,0
41,0
45,0
32,0
24,0
44,0
156,0
49,0
143,0
1143,3
420,2
338,2
87,0
402,2
1276,3
7,0
16,0
144,0
247,2
260,2
894,3
6,0
19,0
12,0
39,0
54,0
50,0
755,3
1524,4
33,0
17,0
31,0
26,0
31,0
37,0
18,0
33,0
28,0
30,0
17,0
43,0
49,0
35,0
28,0
54,0
47,0
48,0
35,0
25,0
50,0
17,0
43,0
46,0
32,0
25,0
48,0
40,0
24,0
46,0
33,0
543,2
28,0
54,0
37,0
27,0
52,0
994,3
21,0
762,3
48,0
165,0
87,0
639,2
1657,4
598,2
320,2
17,0
33,0
927,3
47,0
30,0
813,3
633,2
19,0
77,0
49,0
93,0
2376,1
45,0
21,0
48,0
45,0
48,0
27,0
23,0
37,0
49,0
21,0
42,0
34,0
52,0
29,0
22,0
35,0
18,0
41,0
48,0
31,0
26,0
46,0
170,0
52,0
56,0
108,0
94,0
327,2
53,0
38,0
55,0
106,0
24,0
42,0
19,0
24,0
45,0
46,0
8,0
2,0
44,0
30,0
37,0
809,3
126,0
27,0
45,0
29,0
23,0
46,0
88,0
70,0
35,0
47,0
57,0
50,0
41,0
57,0
39,0
36,0
47,0
42,0
37,0
54,0
19,0
12,0
41,0
54,0
41,0
36,0
278,2
39,0
15,0
18,0
8,0
27,0
34,0
11,0
39,0
11,0
13,0
26,0
31,0
15,0
32,0
734,3
41,0
65,0
29,0
12,0
31,0
22,0
478,2
1020,3
996,3
583,2
676,2
6,0
1466,4
41,0
21,0
15,0
40,0
39,0
14,0
22,0
39,0
10,0
14,0
25,0
12,0
41,0
20,0
43,0
14,0
14,0
93,0
46,0
21,0
62,0
27,0
15,0
43,0
14,0
18,0
54,0
60,0
26,0
13,0
33,0
15,0
40,0
41,0
24,0
13,0
27,0
18,0
10,0
29,0
45,0
27,0
14,0
32,0
15,0
31,0
56,0
32,0
15,0
31,0
17,0
33,0
49,0
26,0
13,0
29,0
15,0
32,0
49,0
46,0
14,0
31,0
15,0
34,0
47,0
49,0
14,0
32,0
18,0
38,0
18,0
42,0
47,0
51,0
32,0
25,0
13,0
48,0
43,0
48,0
31,0
19,0
266,2
203,0
869,3
48,0
16,0
24,0
124,0
56,0
23,0
55,0
158,0
92,0
7,0
1553,4
921,3
550,2
52,0
1,0
78,0
220,0
99,0
497,2
1234,3
51,0
14,0
28,0
574,2
49,0
39,0
27,0
29,0
24,0
36,0
5,0
27,0
26,0
22,0
37,0
6,0
34,0
30,0
26,0
48,0
46,0
46,0
31,0
41,0
30,0
35,0
614,2
666,2
288,2
313,2
70,0
645,2
1846,4
8,0
46,0
54,0
23,0
29,0
52,0
17,0
46,0
12,0
136,0
15,0
90,0
11,0
23,0
308,2
174,0
192,0
224,0
93,0
110,0
29,0
999,3
20,0
43,0
18,0
40,0
541,2
355,2
82,0
23,0
34,0
43,0
43,0
26,0
27,0
220,0
28,0
39,0
44,0
39,0
185,0
33,0
81,0
25,0
41,0
86,0
7,0
35,0
38,0
886,3
38,0
44,0
84,0
302,2
38,0
35,0
20,0
47,0
87,0
36,0
32,0
56,0
46,0
58,0
35,0
30,0
49,0
48,0
45,0
30,0
34,0
28,0
31,0
22,0
40,0
27,0
23,0
41,0
42,0
51,0
34,0
28,0
49,0
53,0
54,0
34,0
41,0
74,0
39,0
45,0
31,0
27,0
50,0
111,0
20,0
31,0
1115,3
32,0
13,0
6,0
17,0
36,0
25,0
31,0
35,0
15,0
28,0
25,0
29,0
14,0
7,0
17,0
32,0
26,0
26,0
78,0
55,0
124,0
50,0
2697,1
160,0
21,0
54,0
77,0
147,0
228,0
1196,3
107,0
43,0
103,0
74,0
58,0
153,0
84,0
228,0
892,3
135,0
33,0
6,0
95,0
28,0
47,0
77,0
48,0
116,0
28,0
64,0
67,0
70,0
247,2
17,0
42,0
48,0
31,0
28,0
87,0
55,0
51,0
33,0
45,0
57,0
834,3
1035,3
160,0
18,0
42,0
49,0
22,0
26,0
50,0
122,0
24,0
47,0
21,0
26,0
48,0
133,0
13,0
1458,4
1880,4
32,0
35,0
35,0
180,0
60,0
66,0
111,0
19,0
351,2
21,0
59,0
22,0
70,0
12,0
91,0
98,0
30,0
93,0
2459,1
27,0
34,0
5,0
48,0
133,0
27,0
182,0
50,0
28,0
63,0
7,0
109,0
115,0
37,0
23,0
62,0
125,0
2424,1
42,0
16,0
21,0
13,0
24,0
46,0
37,0
30,0
27,0
2075,4
1026,3
273,2
341,2
127,0
473,2
185,0
55,0
21,0
29,0
15,0
33,0
49,0
24,0
32,0
29,0
46,0
19,0
23,0
15,0
31,0
35,0
14,0
29,0
25,0
47,0
17,0
20,0
10,0
20,0
41,0
23,0
29,0
25,0
27,0
18,0
22,0
13,0
22,0
42,0
14,0
30,0
21,0
51,0
17,0
22,0
13,0
22,0
46,0
14,0
29,0
24,0
42,0
19,0
28,0
17,0
29,0
51,0
17,0
34,0
29,0
43,0
17,0
21,0
13,0
23,0
39,0
14,0
30,0
25,0
28,0
21,0
27,0
15,0
29,0
35,0
17,0
35,0
26,0
58,0
24,0
26,0
16,0
27,0
50,0
16,0
32,0
24,0
1893,4
1226,3
396,2
64,0
188,0
70,0
132,0
128,0
24,0
86,0
44,0
46,0
51,0
93,0
24,0
63,0
44,0
46,0
41,0
35,0
74,0
39,0
45,0
42,0
79,0
97,0
21,0
49,0
36,0
37,0
67,0
100,0
29,0
60,0
46,0
37,0
50,0
118,0
27,0
75,0
57,0
59,0
53,0
96,0
26,0
54,0
43,0
40,0
41,0
49,0
48,0
29,0
39,0
30,0
32,0
65,0
44,0
54,0
36,0
27,0
47,0
3184,1
15,0
47,0
52,0
34,0
30,0
45,0
6,0
1590,4
36,0
41,0
46,0
32,0
27,0
45,0
146,0
5,0
15,0
14,0
31,0
63,0
47,0
44,0
3684,1
37,0
4,0
10,0
11,0
28,0
35,0
17,0
26,0
41,0
4,0
9,0
10,0
24,0
32,0
17,0
27,0
23,0
4,0
9,0
9,0
21,0
11,0
30,0
27,0
18,0
42,0
51,0
34,0
32,0
53,0
1969,4
288,2
24,0
11,0
40,0
34,0
28,0
53,0
17,0
27,0
52,0
31,0
28,0
48,0
26,0
50,0
37,0
30,0
51,0
179,0
246,2
47,0
31,0
27,0
22,0
42,0
41,0
30,0
30,0
23,0
42,0
47,0
28,0
31,0
23,0
39,0
28,0
29,0
15,0
41,0
44,0
18,0
101,0
33,0
29,0
53,0
206,0
188,0
224,0
955,3
200,0
23,0
47,0
30,0
26,0
46,0
48,0
48,0
35,0
39,0
31,0
36,0
776,3
40,0
90,0
10,0
131,0
10,0
44,0
48,0
21,0
24,0
45,0
110,0
6,0
37,0
3,0
10,0
8,0
513,2
31,0
15,0
32,0
82,0
223,0
40,0
4,0
8,0
9,0
25,0
34,0
15,0
24,0
