2.0,18.0,0
2.0,3.0,0
2.0,28.0,0
2.0,9.0,0
2.0,14.0,0
2.0,6.0,0
2.0,16.0,0
2.0,12.0,0
2.0,23.0,0
2.0,33.0,0
2.0,3.0,0
2.0,14.0,0
2.0,9.0,0
2.0,16.0,0
2.0,5.0,0
2.0,19.0,0
2.0,13.0,0
2.0,23.0,0
2.0,19.0,0
2.0,3.0,0
2.0,14.0,0
2.0,10.0,0
2.0,10.0,0
2.0,6.0,0
2.0,18.0,0
2.0,7.0,0
2.0,23.0,0
2.0,7.0,0
2.0,4.0,0
2.0,16.0,0
2.0,9.0,0
2.0,3.0,0
2.0,6.0,0
2.0,14.0,0
2.0,4.0,0
2.0,21.0,0
2.0,47.0,0
2.0,49.0,0
2.0,34.0,0
2.0,27.0,0
2.0,50.0,0
2.0,47.0,0
2.0,47.0,0
2.0,29.0,0
2.0,33.0,0
2.0,57.0,0
2.0,42.0,0
2.0,48.0,0
2.0,39.0,0
2.0,32.0,0
2.0,23.0,0
2.0,48.0,0
2.0,1589.0,2
2.0,24.0,0
2.0,1152.0,2
2.0,49.0,0
2.0,39.0,0
2.0,32.0,0
2.0,28.0,0
2.0,50.0,0
2.0,18.0,0
2.0,37.0,0
2.0,3.0,0
2.0,13.0,0
2.0,9.0,0
2.0,3.0,0
2.0,70.0,0
2.0,48.0,0
2.0,9.0,0
2.0,55.0,0
2.0,10.0,0
2.0,4.0,0
2.0,13.0,0
2.0,11.0,0
2.0,1.0,0
2.0,36.0,0
2.0,27.0,0
2.0,80.0,0
2.0,6.0,0
2.0,13.0,0
2.0,10.0,0
2.0,23.0,0
2.0,54.0,0
2.0,39.0,0
2.0,33.0,0
2.0,24.0,0
2.0,43.0,0
2.0,1341.0,2
2.0,8.0,0
2.0,51.0,0
2.0,29.0,0
2.0,32.0,0
2.0,70.0,0
2.0,28.0,0
2.0,86.0,0
2.0,38.0,0
2.0,27.0,0
2.0,22.0,0
2.0,38.0,0
2.0,73.0,0
2.0,95.0,0
2.0,1618.0,2
2.0,909.0,2
2.0,13.0,0
2.0,21.0,0
2.0,1238.0,2
2.0,17.0,0
2.0,345.0,0
2.0,24.0,0
2.0,22.0,0
2.0,22.0,0
2.0,50.0,0
2.0,50.0,0
2.0,26.0,0
2.0,44.0,0
2.0,39.0,0
2.0,30.0,0
2.0,29.0,0
2.0,25.0,0
2.0,41.0,0
2.0,32.0,0
2.0,36.0,0
2.0,30.0,0
2.0,24.0,0
2.0,43.0,0
2.0,51.0,0
2.0,37.0,0
2.0,25.0,0
2.0,48.0,0
2.0,44.0,0
2.0,12.0,0
2.0,51.0,0
2.0,37.0,0
2.0,28.0,0
2.0,44.0,0
2.0,14.0,0
2.0,25.0,0
2.0,16.0,0
2.0,58.0,0
2.0,29.0,0
2.0,60.0,0
2.0,86.0,0
2.0,36.0,0
2.0,9.0,0
2.0,20.0,0
2.0,62.0,0
2.0,921.0,2
2.0,1148.0,2
2.0,27.0,0
2.0,36.0,0
2.0,39.0,0
2.0,30.0,0
2.0,8.0,0
2.0,15.0,0
2.0,52.0,0
2.0,19.0,0
2.0,34.0,0
2.0,34.0,0
2.0,31.0,0
2.0,9.0,0
2.0,23.0,0
2.0,51.0,0
2.0,1644.0,2
2.0,45.0,0
2.0,16.0,0
2.0,41.0,0
2.0,1.0,0
2.0,26.0,0
2.0,34.0,0
2.0,52.0,0
2.0,17.0,0
2.0,25.0,0
2.0,5.0,0
2.0,26.0,0
2.0,34.0,0
2.0,46.0,0
2.0,48.0,0
2.0,32.0,0
2.0,5.0,0
2.0,24.0,0
2.0,36.0,0
2.0,23.0,0
2.0,46.0,0
2.0,50.0,0
2.0,31.0,0
2.0,24.0,0
2.0,44.0,0
2.0,25.0,0
2.0,60.0,0
2.0,42.0,0
2.0,33.0,0
2.0,27.0,0
2.0,75.0,0
2.0,29.0,0
2.0,55.0,0
2.0,46.0,0
2.0,36.0,0
2.0,32.0,0
2.0,52.0,0
2.0,52.0,0
2.0,52.0,0
2.0,30.0,0
2.0,34.0,0
2.0,74.0,0
2.0,19.0,0
2.0,29.0,0
2.0,35.0,0
2.0,101.0,0
2.0,41.0,0
2.0,21.0,0
2.0,25.0,0
2.0,68.0,0
2.0,20.0,0
2.0,38.0,0
2.0,40.0,0
2.0,34.0,0
2.0,46.0,0
2.0,22.0,0
2.0,24.0,0
2.0,84.0,0
2.0,23.0,0
2.0,35.0,0
2.0,42.0,0
2.0,121.0,0
2.0,51.0,0
2.0,25.0,0
2.0,27.0,0
2.0,82.0,0
2.0,27.0,0
2.0,38.0,0
2.0,47.0,0
2.0,120.0,0
2.0,51.0,0
2.0,27.0,0
2.0,30.0,0
2.0,92.0,0
2.0,2.0,0
2.0,20.0,0
2.0,13.0,0
2.0,4.0,0
2.0,20.0,0
2.0,77.0,0
2.0,6.0,0
2.0,7.0,0
2.0,9.0,0
2.0,21.0,0
2.0,12.0,0
2.0,8.0,0
2.0,12.0,0
2.0,4.0,0
2.0,22.0,0
2.0,80.0,0
2.0,4.0,0
2.0,33.0,0
2.0,17.0,0
2.0,10.0,0
2.0,3.0,0
2.0,21.0,0
2.0,11.0,0
2.0,4.0,0
2.0,4.0,0
2.0,21.0,0
2.0,5.0,0
2.0,3.0,0
2.0,24.0,0
2.0,17.0,0
2.0,8.0,0
2.0,8.0,0
2.0,29.0,0
2.0,20.0,0
2.0,11.0,0
2.0,80.0,0
2.0,41.0,0
2.0,17.0,0
2.0,46.0,0
2.0,17.0,0
2.0,33.0,0
2.0,87.0,0
2.0,40.0,0
2.0,7.0,0
2.0,7.0,0
2.0,17.0,0
2.0,24.0,0
2.0,11.0,0
2.0,40.0,0
2.0,6.0,0
2.0,7.0,0
2.0,15.0,0
2.0,34.0,0
2.0,43.0,0
2.0,43.0,0
2.0,9.0,0
2.0,6.0,0
2.0,16.0,0
2.0,33.0,0
2.0,56.0,0
2.0,38.0,0
2.0,7.0,0
2.0,7.0,0
2.0,17.0,0
2.0,32.0,0
2.0,64.0,0
2.0,42.0,0
2.0,16.0,0
2.0,7.0,0
2.0,18.0,0
2.0,37.0,0
2.0,15.0,0
2.0,45.0,0
2.0,21.0,0
2.0,51.0,0
2.0,18.0,0
2.0,24.0,0
2.0,30.0,0
2.0,30.0,0
2.0,19.0,0
2.0,50.0,0
2.0,17.0,0
2.0,22.0,0
2.0,20.0,0
2.0,53.0,0
2.0,45.0,0
2.0,29.0,0
2.0,24.0,0
2.0,24.0,0
2.0,8.0,0
2.0,18.0,0
2.0,31.0,0
2.0,32.0,0
2.0,89.0,0
2.0,35.0,0
2.0,61.0,0
2.0,54.0,0
2.0,33.0,0
2.0,48.0,0
2.0,78.0,0
2.0,40.0,0
2.0,49.0,0
2.0,48.0,0
2.0,34.0,0
2.0,28.0,0
2.0,49.0,0
2.0,346.0,0
2.0,50.0,0
2.0,454.0,0
2.0,39.0,0
2.0,27.0,0
2.0,22.0,0
2.0,41.0,0
2.0,152.0,0
2.0,1120.0,2
2.0,593.0,0
2.0,53.0,0
2.0,21.0,0
2.0,6.0,0
2.0,25.0,0
2.0,11.0,0
2.0,9.0,0
2.0,7.0,0
2.0,37.0,0
2.0,32.0,0
2.0,13.0,0
2.0,7.0,0
2.0,16.0,0
2.0,13.0,0
2.0,4.0,0
2.0,7.0,0
2.0,19.0,0
2.0,24.0,0
2.0,11.0,0
2.0,6.0,0
2.0,17.0,0
2.0,14.0,0
2.0,3.0,0
2.0,7.0,0
2.0,18.0,0
2.0,47.0,0
2.0,21.0,0
2.0,26.0,0
2.0,19.0,0
2.0,15.0,0
2.0,6.0,0
2.0,6.0,0
2.0,22.0,0
2.0,32.0,0
2.0,48.0,0
2.0,45.0,0
2.0,41.0,0
2.0,33.0,0
2.0,27.0,0
2.0,49.0,0
2.0,62.0,0
2.0,53.0,0
2.0,57.0,0
2.0,2.0,0
2.0,83.0,0
2.0,336.0,0
2.0,146.0,0
2.0,33.0,0
2.0,54.0,0
2.0,46.0,0
2.0,31.0,0
2.0,22.0,0
2.0,45.0,0
2.0,46.0,0
2.0,38.0,0
2.0,31.0,0
2.0,25.0,0
2.0,47.0,0
2.0,50.0,0
2.0,14.0,0
2.0,51.0,0
2.0,22.0,0
2.0,6.0,0
2.0,22.0,0
2.0,19.0,0
2.0,60.0,0
2.0,41.0,0
2.0,11.0,0
2.0,16.0,0
2.0,19.0,0
2.0,7.0,0
2.0,20.0,0
2.0,12.0,0
2.0,25.0,0
2.0,29.0,0
2.0,13.0,0
2.0,32.0,0
2.0,11.0,0
2.0,7.0,0
2.0,15.0,0
2.0,16.0,0
2.0,17.0,0
2.0,48.0,0
2.0,18.0,0
2.0,45.0,0
2.0,19.0,0
2.0,7.0,0
2.0,19.0,0
2.0,19.0,0
2.0,24.0,0
2.0,24.0,0
2.0,7.0,0
2.0,45.0,0
2.0,28.0,0
2.0,38.0,0
2.0,51.0,0
2.0,45.0,0
2.0,444.0,0
2.0,131.0,0
2.0,31.0,0
2.0,1527.0,2
2.0,50.0,0
2.0,48.0,0
2.0,32.0,0
2.0,71.0,0
2.0,53.0,0
2.0,57.0,0
2.0,32.0,0
2.0,40.0,0
2.0,53.0,0
2.0,42.0,0
2.0,1053.0,2
2.0,52.0,0
2.0,50.0,0
2.0,2.0,0
2.0,15.0,0
2.0,20.0,0
2.0,23.0,0
2.0,35.0,0
2.0,5.0,0
2.0,84.0,0
2.0,33.0,0
2.0,9.0,0
2.0,29.0,0
2.0,155.0,0
2.0,81.0,0
2.0,60.0,0
2.0,98.0,0
2.0,48.0,0
2.0,138.0,0
2.0,15.0,0
2.0,993.0,2
2.0,11.0,0
2.0,7.0,0
2.0,14.0,0
2.0,11.0,0
2.0,2.0,0
2.0,14.0,0
2.0,21.0,0
2.0,7.0,0
2.0,22.0,0
2.0,491.0,0
2.0,7144.0,3
2.0,14.0,0
2.0,9.0,0
2.0,21.0,0
2.0,23.0,0
2.0,22.0,0
2.0,0.0,0
2.0,30.0,0
2.0,13.0,0
2.0,867.0,2
2.0,30.0,0
2.0,47.0,0
2.0,50.0,0
2.0,32.0,0
2.0,26.0,0
2.0,20.0,0
2.0,7.0,0
2.0,148.0,0
2.0,83.0,0
2.0,1004.0,2
2.0,56.0,0
2.0,41.0,0
2.0,34.0,0
2.0,37.0,0
2.0,48.0,0
2.0,34.0,0
2.0,125.0,0
2.0,22.0,0
2.0,50.0,0
2.0,42.0,0
2.0,33.0,0
2.0,37.0,0
2.0,58.0,0
2.0,48.0,0
2.0,40.0,0
2.0,30.0,0
2.0,18.0,0
2.0,45.0,0
2.0,116.0,0
2.0,43.0,0
2.0,19.0,0
2.0,19.0,0
2.0,6.0,0
2.0,17.0,0
2.0,29.0,0
2.0,42.0,0
2.0,16.0,0
2.0,14.0,0
2.0,8.0,0
2.0,17.0,0
2.0,28.0,0
2.0,142.0,0
2.0,40.0,0
2.0,17.0,0
2.0,14.0,0
2.0,7.0,0
2.0,23.0,0
2.0,29.0,0
2.0,62.0,0
2.0,23.0,0
2.0,21.0,0
2.0,7.0,0
2.0,29.0,0
2.0,35.0,0
2.0,21.0,0
2.0,48.0,0
2.0,48.0,0
2.0,33.0,0
2.0,28.0,0
2.0,55.0,0
2.0,45.0,0
2.0,47.0,0
2.0,28.0,0
2.0,39.0,0
2.0,66.0,0
2.0,28.0,0
2.0,45.0,0
2.0,37.0,0
2.0,30.0,0
2.0,24.0,0
2.0,43.0,0
2.0,130.0,0
2.0,74.0,0
2.0,18.0,0
2.0,7.0,0
2.0,2.0,0
2.0,10.0,0
2.0,2.0,0
2.0,7.0,0
2.0,1.0,0
2.0,12.0,0
2.0,3.0,0
2.0,16.0,0
2.0,91.0,0
2.0,7.0,0
2.0,2.0,0
2.0,11.0,0
2.0,3.0,0
2.0,6.0,0
2.0,3.0,0
2.0,12.0,0
2.0,3.0,0
2.0,18.0,0
2.0,6.0,0
2.0,3.0,0
2.0,11.0,0
2.0,2.0,0
2.0,6.0,0
2.0,3.0,0
2.0,12.0,0
2.0,4.0,0
2.0,17.0,0
2.0,2030.0,2
2.0,7.0,0
2.0,2.0,0
2.0,42.0,0
2.0,14.0,0
2.0,5.0,0
2.0,7.0,0
2.0,3.0,0
2.0,3.0,0
2.0,11.0,0
2.0,46.0,0
2.0,19.0,0
2.0,38.0,0
2.0,1.0,0
2.0,73.0,0
2.0,42.0,0
2.0,31.0,0
2.0,20.0,0
2.0,39.0,0
2.0,18.0,0
2.0,25.0,0
2.0,6.0,0
2.0,39.0,0
2.0,39.0,0
2.0,20.0,0
2.0,24.0,0
2.0,6.0,0
2.0,37.0,0
2.0,37.0,0
2.0,19.0,0
2.0,27.0,0
2.0,6.0,0
2.0,32.0,0
2.0,39.0,0
2.0,19.0,0
2.0,25.0,0
2.0,7.0,0
2.0,34.0,0
2.0,40.0,0
2.0,45.0,0
2.0,30.0,0
2.0,6.0,0
2.0,40.0,0
2.0,41.0,0
2.0,21.0,0
2.0,27.0,0
2.0,6.0,0
2.0,34.0,0
2.0,40.0,0
2.0,21.0,0
2.0,25.0,0
2.0,7.0,0
2.0,34.0,0
2.0,10.0,0
2.0,10.0,0
2.0,5.0,0
2.0,9.0,0
2.0,7.0,0
2.0,5.0,0
2.0,21.0,0
2.0,6.0,0
2.0,8.0,0
2.0,7.0,0
2.0,13.0,0
2.0,6.0,0
2.0,23.0,0
2.0,5.0,0
2.0,10.0,0
2.0,5.0,0
2.0,27.0,0
2.0,31.0,0
2.0,856.0,2
2.0,9.0,0
2.0,14.0,0
2.0,8.0,0
2.0,4.0,0
2.0,14.0,0
2.0,31.0,0
2.0,17.0,0
2.0,44.0,0
2.0,48.0,0
2.0,45.0,0
2.0,25.0,0
2.0,45.0,0
2.0,46.0,0
2.0,29.0,0
2.0,30.0,0
2.0,42.0,0
2.0,1035.0,2
2.0,332.0,0
2.0,54.0,0
2.0,52.0,0
2.0,32.0,0
2.0,42.0,0
2.0,52.0,0
2.0,12.0,0
2.0,356.0,0
2.0,280.0,0
2.0,901.0,2
2.0,704.0,2
2.0,40.0,0
2.0,266.0,0
2.0,189.0,0
2.0,171.0,0
2.0,308.0,0
2.0,28.0,0
2.0,314.0,0
2.0,219.0,0
2.0,761.0,2
2.0,213.0,0
2.0,53.0,0
2.0,16.0,0
2.0,11.0,0
2.0,19.0,0
2.0,3.0,0
2.0,60.0,0
2.0,192.0,0
2.0,89.0,0
2.0,5.0,0
2.0,3.0,0
2.0,4.0,0
2.0,5.0,0
2.0,633.0,0
2.0,28.0,0
2.0,30.0,0
2.0,13.0,0
2.0,11.0,0
2.0,6.0,0
2.0,8.0,0
2.0,27.0,0
2.0,21.0,0
2.0,142.0,0
2.0,28.0,0
2.0,18.0,0
2.0,18.0,0
2.0,9.0,0
2.0,12.0,0
2.0,4.0,0
2.0,515.0,0
2.0,61.0,0
2.0,16.0,0
2.0,11.0,0
2.0,9.0,0
2.0,13.0,0
2.0,2.0,0
2.0,23.0,0
2.0,18.0,0
2.0,11.0,0
2.0,15.0,0
2.0,18.0,0
2.0,36.0,0
2.0,27.0,0
2.0,26.0,0
2.0,54.0,0
2.0,34.0,0
2.0,27.0,0
2.0,22.0,0
2.0,40.0,0
2.0,692.0,0
2.0,40.0,0
2.0,67.0,0
2.0,26.0,0
2.0,1.0,0
2.0,39.0,0
2.0,78.0,0
2.0,47.0,0
2.0,53.0,0
2.0,50.0,0
2.0,30.0,0
2.0,36.0,0
2.0,6.0,0
2.0,89.0,0
2.0,135.0,0
2.0,1213.0,2
2.0,59.0,0
2.0,56.0,0
2.0,65.0,0
2.0,70.0,0
2.0,45.0,0
2.0,17.0,0
2.0,22.0,0
2.0,31.0,0
2.0,28.0,0
2.0,3423.0,3
2.0,44.0,0
2.0,18.0,0
2.0,1.0,0
2.0,8.0,0
2.0,18.0,0
2.0,27.0,0
2.0,15.0,0
2.0,6.0,0
2.0,1.0,0
2.0,8.0,0
2.0,15.0,0
2.0,29.0,0
2.0,16.0,0
2.0,13.0,0
2.0,6.0,0
2.0,8.0,0
2.0,18.0,0
2.0,32.0,0
2.0,15.0,0
2.0,15.0,0
2.0,12.0,0
2.0,7.0,0
2.0,21.0,0
2.0,38.0,0
2.0,20.0,0
2.0,50.0,0
2.0,5.0,0
2.0,23.0,0
2.0,5.0,0
2.0,71.0,0
2.0,117.0,0
2.0,31.0,0
2.0,47.0,0
2.0,786.0,2
2.0,1000.0,2
2.0,287.0,0
2.0,267.0,0
2.0,152.0,0
2.0,1.0,0
2.0,36.0,0
2.0,22.0,0
2.0,61.0,0
2.0,23.0,0
2.0,39.0,0
2.0,17.0,0
2.0,76.0,0
2.0,19.0,0
2.0,24.0,0
2.0,29.0,0
2.0,26.0,0
2.0,23.0,0
2.0,6.0,0
2.0,18.0,0
2.0,47.0,0
2.0,36.0,0
2.0,30.0,0
2.0,26.0,0
2.0,43.0,0
2.0,49.0,0
2.0,43.0,0
2.0,37.0,0
2.0,28.0,0
2.0,49.0,0
2.0,49.0,0
2.0,39.0,0
2.0,32.0,0
2.0,26.0,0
2.0,47.0,0
2.0,47.0,0
2.0,39.0,0
2.0,30.0,0
2.0,30.0,0
2.0,43.0,0
2.0,89.0,0
2.0,21.0,0
2.0,36.0,0
2.0,76.0,0
2.0,29.0,0
2.0,8.0,0
2.0,19.0,0
2.0,57.0,0
2.0,1129.0,2
2.0,14.0,0
2.0,30.0,0
2.0,31.0,0
2.0,28.0,0
2.0,8.0,0
2.0,16.0,0
2.0,32.0,0
2.0,16.0,0
2.0,27.0,0
2.0,31.0,0
2.0,26.0,0
2.0,8.0,0
2.0,12.0,0
2.0,28.0,0
2.0,301.0,0
2.0,14.0,0
2.0,22.0,0
2.0,24.0,0
2.0,15.0,0
2.0,13.0,0
2.0,48.0,0
2.0,575.0,0
2.0,770.0,2
2.0,83.0,0
2.0,40.0,0
2.0,37.0,0
2.0,43.0,0
2.0,42.0,0
2.0,68.0,0
2.0,955.0,2
2.0,1946.0,2
2.0,18.0,0
2.0,33.0,0
2.0,166.0,0
2.0,88.0,0
2.0,46.0,0
2.0,15.0,0
2.0,36.0,0
2.0,54.0,0
2.0,16.0,0
2.0,133.0,0
2.0,6.0,0
2.0,51.0,0
2.0,45.0,0
2.0,41.0,0
2.0,17.0,0
2.0,25.0,0
2.0,7.0,0
2.0,25.0,0
2.0,38.0,0
2.0,19.0,0
2.0,46.0,0
2.0,40.0,0
2.0,29.0,0
2.0,26.0,0
2.0,41.0,0
2.0,759.0,2
2.0,45.0,0
2.0,41.0,0
2.0,35.0,0
2.0,28.0,0
2.0,48.0,0
2.0,19.0,0
2.0,54.0,0
2.0,52.0,0
2.0,37.0,0
2.0,31.0,0
2.0,57.0,0
2.0,43.0,0
2.0,45.0,0
2.0,23.0,0
2.0,2.0,0
2.0,68.0,0
2.0,61.0,0
2.0,48.0,0
2.0,3.0,0
2.0,17.0,0
2.0,5.0,0
2.0,11.0,0
2.0,31.0,0
2.0,17.0,0
2.0,10.0,0
2.0,3.0,0
2.0,14.0,0
2.0,5.0,0
2.0,7.0,0
2.0,3.0,0
2.0,16.0,0
2.0,23.0,0
2.0,14.0,0
2.0,3.0,0
2.0,16.0,0
2.0,6.0,0
2.0,4.0,0
2.0,20.0,0
2.0,3.0,0
2.0,25.0,0
2.0,8.0,0
2.0,3.0,0
2.0,11.0,0
2.0,3.0,0
2.0,8.0,0
2.0,1.0,0
2.0,13.0,0
2.0,23.0,0
2.0,27.0,0
2.0,19.0,0
2.0,12.0,0
2.0,9.0,0
2.0,32.0,0
2.0,8.0,0
2.0,19.0,0
2.0,9.0,0
2.0,19.0,0
2.0,6.0,0
2.0,3.0,0
2.0,11.0,0
2.0,0.0,0
2.0,8.0,0
2.0,12.0,0
2.0,0.0,0
2.0,4.0,0
2.0,17.0,0
2.0,24.0,0
2.0,5.0,0
2.0,13.0,0
2.0,8.0,0
2.0,12.0,0
2.0,9.0,0
2.0,11.0,0
2.0,4.0,0
2.0,18.0,0
2.0,7.0,0
2.0,2.0,0
2.0,11.0,0
2.0,2.0,0
2.0,8.0,0
2.0,1.0,0
2.0,13.0,0
2.0,4.0,0
2.0,18.0,0
2.0,7.0,0
2.0,3.0,0
2.0,11.0,0
2.0,0.0,0
2.0,8.0,0
2.0,1.0,0
2.0,12.0,0
2.0,3.0,0
2.0,18.0,0
2.0,8.0,0
2.0,2.0,0
2.0,11.0,0
2.0,2.0,0
2.0,7.0,0
2.0,2.0,0
2.0,13.0,0
2.0,3.0,0
2.0,19.0,0
2.0,5.0,0
2.0,2.0,0
2.0,11.0,0
2.0,2.0,0
2.0,7.0,0
2.0,2.0,0
2.0,12.0,0
2.0,3.0,0
2.0,18.0,0
2.0,8.0,0
2.0,3.0,0
2.0,12.0,0
2.0,2.0,0
2.0,8.0,0
2.0,1.0,0
2.0,12.0,0
2.0,4.0,0
2.0,19.0,0
2.0,7.0,0
2.0,3.0,0
2.0,12.0,0
2.0,2.0,0
2.0,7.0,0
2.0,2.0,0
2.0,3.0,0
2.0,3.0,0
2.0,19.0,0
2.0,77.0,0
2.0,2371.0,2
2.0,2.0,0
2.0,23.0,0
2.0,18.0,0
2.0,15.0,0
2.0,1.0,0
2.0,8.0,0
2.0,5.0,0
2.0,21.0,0
2.0,11.0,0
2.0,10.0,0
2.0,15.0,0
2.0,11.0,0
2.0,11.0,0
2.0,35.0,0
2.0,3.0,0
2.0,3.0,0
2.0,42.0,0
2.0,21.0,0
2.0,16.0,0
2.0,4.0,0
2.0,32.0,0
2.0,13.0,0
2.0,3.0,0
2.0,23.0,0
2.0,16.0,0
2.0,7.0,0
2.0,312.0,0
2.0,19.0,0
2.0,50.0,0
2.0,3.0,0
2.0,0.0,0
2.0,18.0,0
2.0,8.0,0
2.0,28.0,0
2.0,39.0,0
2.0,66.0,0
2.0,46.0,0
2.0,33.0,0
2.0,28.0,0
2.0,44.0,0
2.0,759.0,2
2.0,154.0,0
2.0,62.0,0
2.0,54.0,0
2.0,31.0,0
2.0,1.0,0
2.0,51.0,0
2.0,42.0,0
2.0,5.0,0
2.0,31.0,0
2.0,84.0,0
2.0,465.0,0
2.0,55.0,0
2.0,59.0,0
2.0,42.0,0
2.0,44.0,0
2.0,56.0,0
2.0,39.0,0
2.0,10789.0,1
2.0,39.0,0
2.0,15.0,0
2.0,46.0,0
2.0,10763.0,1
2.0,10772.0,1
2.0,28.0,0
2.0,24.0,0
2.0,17.0,0
2.0,38.0,0
2.0,17.0,0
2.0,23.0,0
2.0,12.0,0
2.0,31.0,0
2.0,17.0,0
2.0,40.0,0
2.0,18.0,0
2.0,22.0,0
2.0,19.0,0
2.0,49.0,0
2.0,39.0,0
2.0,42.0,0
2.0,28.0,0
2.0,49.0,0
2.0,31.0,0
2.0,30.0,0
2.0,26.0,0
2.0,40.0,0
2.0,73.0,0
2.0,67.0,0
2.0,58.0,0
2.0,34.0,0
2.0,50.0,0
2.0,57.0,0
2.0,41.0,0
2.0,866.0,2
2.0,286.0,0
2.0,289.0,0
2.0,33.0,0
2.0,21.0,0
2.0,50.0,0
2.0,62.0,0
2.0,34.0,0
2.0,24.0,0
2.0,45.0,0
2.0,595.0,0
2.0,43.0,0
2.0,38.0,0
2.0,1224.0,2
2.0,18.0,0
2.0,977.0,2
2.0,5.0,0
2.0,36.0,0
2.0,252.0,0
2.0,34.0,0
2.0,61.0,0
2.0,11.0,0
2.0,32.0,0
2.0,20.0,0
2.0,7.0,0
2.0,11.0,0
2.0,9.0,0
2.0,57.0,0
2.0,39.0,0
2.0,92.0,0
2.0,228.0,0
2.0,629.0,0
2.0,24.0,0
2.0,5.0,0
2.0,47.0,0
2.0,26.0,0
2.0,18.0,0
2.0,9.0,0
2.0,50.0,0
2.0,38.0,0
2.0,179.0,0
2.0,574.0,0
2.0,52.0,0
2.0,176.0,0
2.0,1399.0,2
2.0,50.0,0
2.0,11.0,0
2.0,5.0,0
2.0,17.0,0
2.0,12.0,0
2.0,1.0,0
2.0,9.0,0
2.0,16.0,0
2.0,36.0,0
2.0,1156.0,2
2.0,25.0,0
